S.No,name,title,male,culture,dateOfBirth,mother,father,heir,house,spouse,book1,book2,book3,book4,book5,isAliveMother,isAliveFather,isAliveHeir,isAliveSpouse,isMarried,isNoble,age,numDeadRelations,popularity,isAlive
1341,Ryam Redwyne,Ser,1,,,,,,House Redwyne,,1,1,1,1,0,,,,,0,1,,0,0.364548494983277,0
1342,Ryam Florent,Ser,1,,,,,,House Florent,,0,1,1,1,0,,,,,0,1,,0,0.0635451505016722,1
1343,Ryger Rivers,,1,,,,,,House Frey,,1,1,1,1,1,,,,,0,0,,1,0.0234113712374581,1
1344,Ryella Frey,,0,,294.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,11.0,0,0.137123745819397,1
1345,Ryella Royce,,0,,,,,,House Royce,Arwood Frey,0,1,1,1,0,,,,1.0,1,0,,0,0.140468227424749,1
1346,Rylene Florent,,0,,,,,,House Florent,Rycherd Crane,0,1,1,1,0,,,,1.0,1,0,,0,0.0702341137123745,1
1347,Ryon Allyrion,Ser,1,Dornish,,,,,House Allyrion,Ynys Yronwood,0,0,1,1,1,,,,1.0,1,1,,0,0.0535117056856187,1
1348,Saera Targaryen,Princess,1,Valyrian,61.0,,,,House Targaryen,,0,0,0,0,0,,,,,0,1,100.0,0,0.0702341137123745,0
1349,Sallei Paege,,0,,,,,,House Paege,Jammos Frey,0,1,1,1,0,,,,1.0,1,0,,0,0.0802675585284281,1
1350,Sandor Frey,,0,,287.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,18.0,0,0.147157190635451,1
1351,Sarya Whent,Lady,0,,,,,,House Whent,Walder Frey,0,1,1,1,1,,,,1.0,1,1,,0,0.0301003344481605,1
1352,Sarra Frey,,0,,285.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,20.0,0,0.137123745819397,1
1353,Sawane Botley,Lordsport,1,Ironborn,,,,,House Botley,,0,1,1,1,0,,,,,0,1,,0,0.0903010033444816,0
1354,Scolera,Septa,0,,,,,,Faith of the Seven,,0,0,0,1,1,,,,,0,0,,0,0.0167224080267558,1
1355,Sebaston Farman,Fair Isle,1,Westerman,,,,,House Farman,,0,0,0,1,1,,,,,0,1,,0,0.020066889632107,1
1356,Selwyn Tarth,,1,,245.0,,,,House Tarth,,0,1,1,1,1,,,,,0,0,60.0,0,0.0635451505016722,1
1357,Selmond Stackspear,Lord,0,,,,,,House Stackspear,,0,0,1,1,1,,,,,0,1,,0,0.020066889632107,1
1358,Serala,Duskendale,0,Myrish,,,,,House Darklyn,Denys Darklyn,0,0,0,1,0,,,,1.0,1,1,,0,0.0434782608695652,1
1359,Serwyn of the Mirror Shield,Ser,1,,,,,,Kingsguard,,0,0,0,0,0,,,,,0,1,,0,0.0,1
1360,Serra Frey,,0,,285.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,20.0,0,0.137123745819397,1
1361,Shella Whent,Harrenhal,0,Rivermen,,,,,House Whent,Walter Whent,1,1,1,1,1,,,,1.0,1,1,,1,0.0802675585284281,0
1362,Shierle Swyft,,0,,,,,,House Swyft,Melwyn Sarsfield,0,0,1,1,0,,,,1.0,1,0,,0,0.0267558528428093,1
1363,Shiera Crakehall,,0,,,,,,House Crakehall,Damion Lannister,0,0,1,1,1,,,,1.0,1,0,,0,0.0668896321070234,1
1364,Shirei Frey,,0,,292.0,,,,House Frey,,0,1,1,1,1,,,,,0,0,13.0,0,0.0434782608695652,1
1365,Simon Staunton,Ser,1,,,,,,House Staunton,Rohanne Webber,0,0,0,0,0,,,,0.0,1,1,,0,0.0167224080267558,1
1366,Sigfryd Harlaw,Master of Harlaw Hall,1,Ironborn,,,,,House Harlaw of Harlaw Hall,,0,0,0,1,1,,,,,0,1,,0,0.0635451505016722,1
1367,Lord Staunton,Rook's Rest,1,,,,,,House Staunton,,0,0,0,0,0,,,,,0,1,,0,0.0167224080267558,0
1368,Stannis Seaworth,,1,,289.0,,,,House Seaworth,,0,1,1,1,1,,,,,0,0,16.0,0,0.0568561872909698,1
1369,Steffon Seaworth,,1,,293.0,,,,House Seaworth,,0,1,1,1,1,,,,,0,0,12.0,0,0.0635451505016722,1
1370,Steffon Frey,,0,,263.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,42.0,0,0.100334448160535,1
1371,Steffon Swyft,Ser,1,,,,,,House Swyft,,0,0,1,1,1,,,,,0,1,,0,0.0301003344481605,1
1372,Steffon Darklyn,Ser,0,,,,,,House Darklyn,,0,0,0,0,0,,,,,0,1,,0,0.0936454849498327,0
1373,Steffon Stackspear,Ser,0,,,,,,House Stackspear,,0,0,1,1,0,,,,,0,1,,0,0.020066889632107,1
1374,Sumner Crakehall,Crakehall,1,,,,,,House Crakehall,,0,0,1,1,0,,,,,0,1,,0,0.0267558528428093,1
1375,Sylas Flatnose,King of the Iron Islands,1,Ironborn,,,,,,,0,0,0,1,0,,,,,0,1,,0,0.0100334448160535,1
1376,Sybell Spicer,Crag,0,,,,,,House Spicer,Gawen Westerling,0,0,1,1,0,,,,1.0,1,1,,0,0.0869565217391304,1
1377,Symon Santagar,Ser,1,,,,,,House Santagar,,0,0,0,1,1,,,,,0,1,,0,0.0167224080267558,1
1378,Sybelle Glover,Deepwood Motte,0,Northmen,,,,,House Locke,Robett Glover,0,1,1,1,1,,,,1.0,1,1,,0,0.0702341137123745,1
1379,Sylwa Paege,,0,,,,,,House Paege,Whalen Frey,0,1,1,1,0,,,,1.0,1,0,,0,0.0802675585284281,1
1380,Symon Hollard,Ser,1,,,,,,House Hollard,,0,0,0,1,0,,,,,0,1,,0,0.0434782608695652,1
1381,Symond Templeton,Ser,0,,,,,,House Templeton,,0,0,0,1,1,,,,,0,1,,0,0.0301003344481605,1
1382,Symond Frey,,1,,252.0,,,,House Frey,Betharios of Braavos,0,1,1,1,1,,,,1.0,1,0,48.0,0,0.20066889632107,0
1383,Tallad,Ser,1,,,,,,House Baratheon of King's Landing,,0,1,1,1,1,,,,,0,1,,0,0.0468227424749163,1
1384,Tanton Fossoway,Ser,0,,,,,,House Fossoway of Cider Hall,,0,1,1,1,1,,,,,0,1,,0,0.0234113712374581,1
1385,Ternesio Terys,Captain,1,Braavosi,,,,,,,0,0,1,1,0,,,,,0,1,,0,0.0234113712374581,1
1386,Terrence Kenning,Kayce,0,,,,,,House Kenning of Kayce,,0,0,1,1,1,,,,,0,1,,0,0.0167224080267558,1
1387,Theodan Wells,Ser,0,Northmen,,,,,House Wells,,0,0,0,1,1,,,,,0,1,,0,0.0167224080267558,1
1388,Terrence Toyne,Ser,1,,,,,,House Toyne,,0,0,1,1,1,,,,,0,1,,0,0.040133779264214,0
1389,Theodore Tyrell,Ser,1,,,,,,House Tyrell,Lia Serry,0,0,1,1,0,,,,1.0,1,1,,0,0.137123745819397,1
1390,Theomar Smallwood,Acorn Hall,1,,,,,,House Smallwood,Ravella Swann,0,0,1,1,1,,,,1.0,1,1,,0,0.0434782608695652,1
1391,Theomore Harlaw,Lord of the Ten TowersLord Harlaw of HarlawHarlaw of Harlaw,1,,,,,,House Harlaw,,0,0,0,1,0,,,,,0,1,,0,0.0535117056856187,1
1392,Tim Tangletongue,,0,,,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0.0133779264214046,1
1393,Three-Tooth,Ten Towers,0,Ironborn,,,,,House Harlaw,,0,0,0,1,0,,,,,0,1,,0,0.0100334448160535,1
1394,Titus Peake,Starpike,1,,,,,,House Peake,Margot Lannister,0,0,1,1,1,,,,1.0,1,1,,0,0.020066889632107,1
1395,Tion Frey,,1,,279.0,,,,,,1,1,1,1,1,,,,,0,0,20.0,0,0.120401337792642,0
1396,Todder,,1,,,,,,Night's Watch,,1,1,1,0,1,,,,,0,0,,0,0.0367892976588628,1
1397,Tomard,,1,northmen,249.0,,,,House Stark,,1,1,1,0,1,,,,,0,0,49.0,0,0.0635451505016722,0
1398,Tommen Costayne,Three Towers,0,,,,,,House Costayne,,0,0,0,1,0,,,,,0,1,,0,0.0066889632107023,1
1399,Torbert,Septon,1,,,,,,Faith of the Seven,,0,0,0,1,1,,,,,0,0,,0,0.0167224080267558,1
1400,Torren Liddle,The LiddleLord Liddle,0,Northern mountain clans,,,,,House Liddle,,0,0,0,1,1,,,,,0,1,,0,0.020066889632107,1
1401,Torwynd,,1,Free Folk,,,,,,,0,0,1,1,1,,,,,0,0,,0,0.0267558528428093,0
1402,Trebor Jordayne,Lord of the Tor,0,,,,,,House Jordayne,,0,0,0,1,1,,,,,0,1,,0,0.0167224080267558,1
1403,Tremond Gargalen,Salt Shore,0,Dornish,,,,,House Gargalen,,0,0,1,1,1,,,,,0,1,,0,0.0234113712374581,1
1404,Tristan Mudd,Lord Commander of the Night's Watch,1,,,,,,House Mudd,,0,0,1,0,0,,,,,0,1,,0,0.0535117056856187,1
1405,Triston of Tally Hill,Ser,0,,,,,,House Sunglass,,0,0,1,1,1,,,,,0,1,,0,0.0301003344481605,1
1406,Triston Farwynd,Sealskin Point,0,Ironborn,,,,,House Farwynd,,0,0,0,1,1,,,,,0,1,,0,0.0133779264214046,1
1407,Triston Sunderland,Three Sisters,1,,,,,,House Sunderland,,0,0,0,1,1,,,,,0,1,,0,0.0301003344481605,1
1408,Tybolt Hetherspoon,Ser,1,,,,,,House Hetherspoon,,0,0,0,1,1,,,,,0,1,,0,0.0100334448160535,1
1409,Tybolt Crakehall,Ser,1,,,,,,House Crakehall,,0,0,1,1,0,,,,,0,1,,0,0.0234113712374581,1
1410,Tybolt Lannister,Ser,1,Westerman,,,,,House Lannister,Teora Kyndall,0,0,0,0,0,,,,1.0,1,1,,0,0.0769230769230769,0
1411,Tyana Wylde,,0,,,,,,House Wylde,Aenys Frey,0,1,1,1,0,,,,0.0,1,0,,0,0.0501672240802675,1
1412,Tyta Frey,,0,,269.0,,,,House Frey,,0,1,1,1,1,,,,,0,0,36.0,0,0.0869565217391304,1
1413,Tyrek Lannister,,1,,286.0,,,,House Lannister,Ermesande Hayford,1,1,1,1,1,,,,1.0,1,0,13.0,0,0.133779264214046,0
1414,Tysane Frey,,0,,292.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,13.0,0,0.0836120401337792,1
1415,Tytos Brax,Ser,1,,,,,,House Brax,,1,1,1,1,1,,,,,0,1,,0,0.0434782608695652,1
1416,Tytos Frey,Ser,1,,261.0,,,,House Frey,Zhoe Blanetree,0,1,1,1,0,,,,1.0,1,1,38.0,0,0.0635451505016722,0
1417,Tywin Frey,Ser,1,,287.0,,,,House Frey,,0,1,1,1,1,,,,,0,1,18.0,0,0.0802675585284281,1
1418,Ulrick Dayne,Ser,1,Dornish,,,,,House Dayne,,0,0,0,0,0,,,,,0,1,,0,0.0066889632107023,1
1419,Ulwyck Uller,Ser,1,,,,,,House Uller,,0,0,1,1,1,,,,,0,1,,0,0.020066889632107,1
1420,Unella,Septa,0,,,,,,Faith of the Seven,,0,0,0,1,1,,,,,0,0,,0,0.020066889632107,1
1421,Utherydes Wayn,Steward,0,,237.0,,,,House Wayn,,1,1,1,1,1,,,,,0,1,68.0,0,0.0334448160535117,1
1422,Uthor Tollett,Grey Glen,0,Valemen,,,,,House Tollett,,0,0,0,1,0,,,,,0,1,,0,0.0100334448160535,1
1423,Vaemond Velaryon,Ser,1,Valyrian,,,,,House Velaryon,,0,0,0,0,0,,,,,0,1,,0,0.0301003344481605,0
1424,Valaena Velaryon,Dragonstone,0,Valyrian,,,,,House Velaryon,Aerion Targaryen,0,0,0,0,0,,,,0.0,1,1,,0,0.0802675585284281,1
1425,Vayon Poole,Winterfell,1,,,,,,House Poole,,1,1,0,0,0,,,,,0,1,,0,0.0535117056856187,0
1426,Vickon Greyjoy,Lord Reaper of Pyke,0,,,,,,House Greyjoy,,1,1,1,1,0,,,,,0,1,,0,0.0367892976588628,0
1427,Viserys Plumm,Lord,0,,176.0,,,,House Plumm,,0,0,0,0,1,,,,,0,1,100.0,0,0.0936454849498327,0
1428,Vylarr,Captain of the guard,1,,,,,,House Lannister,,0,1,1,1,1,,,,,0,1,,0,0.040133779264214,1
1429,Vortimer Crane,Ser,0,,,,,,House Crane,,1,1,1,1,1,,,,,0,1,,0,0.0267558528428093,1
1430,Walda Rivers,,0,,294.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,11.0,0,0.0334448160535117,1
1431,Walder Haigh,,0,,294.0,,,,House Haigh,,0,1,1,1,0,,,,,0,0,11.0,0,0.0769230769230769,1
1432,Walder Brax,,0,,293.0,,,,House Brax,,0,1,1,1,0,,,,,0,0,12.0,0,0.11705685618729,1
1433,Walder Goodbrook,,1,,290.0,,,,House Goodbrook,,0,1,1,1,0,,,,,0,0,15.0,0,0.0668896321070234,1
1434,Waldon Wynch,Lord of Iron Holt,1,Ironborn,,,,,House Wynch,,0,1,1,1,1,,,,,0,1,,0,0.0234113712374581,1
1435,Wallace Waynwood,Ser,1,,,,,,House Waynwood,,0,0,0,1,1,,,,,0,1,,0,0.0267558528428093,1
1436,Walgrave,Archmaester,1,,,,,,Maesters,,0,0,0,1,0,,,,,0,1,,0,0.0434782608695652,1
1437,Walder Vance,,1,,263.0,,,,House Vance,,0,1,1,1,0,,,,,0,0,42.0,0,0.110367892976588,1
1438,Walton Stark,King in the North,1,,,,,,House Stark,,0,1,0,0,0,,,,,0,1,,0,0.0100334448160535,1
1439,Walton Frey,,1,,249.0,,,,House Frey,Deana Hardyng,0,1,1,1,0,,,,1.0,1,0,56.0,0,0.107023411371237,1
1440,Warryn Beesbury,Lord of Honeyholt,0,,,,,,House Beesbury,,0,0,0,1,0,,,,,0,1,,0,0.0066889632107023,1
1441,Waltyr Frey,,1,,289.0,,,,House Frey,,0,1,1,1,1,,,,,0,0,16.0,0,0.0501672240802675,1
1442,Wendel Frey,,1,,286.0,,,,House Frey,,0,1,1,1,1,,,,,0,0,19.0,0,0.0501672240802675,1
1443,Whalen Frey,Ser,1,,267.0,,,,House Frey,Sylwa Paege,1,1,1,1,1,,,,1.0,1,1,38.0,0,0.100334448160535,1
1444,Willamen Frey,Maester,1,,272.0,,,,,,0,1,1,1,1,,,,,0,1,33.0,0,0.0635451505016722,1
1445,Willam Wells,Ser,1,Dornish,,,,,House Wells,,0,0,0,0,1,,,,,0,1,,0,0.040133779264214,0
1446,Willem Darry,Ser,1,,,,,,House Darry,,1,1,1,0,1,,,,,0,1,,1,0.120401337792642,0
1447,Willam Wythers,Ser,1,,,,,,House Wythers,,0,0,0,1,0,,,,,0,1,,0,0.0100334448160535,1
1448,Willem Lannister,,1,,285.0,,,,House Lannister,,1,1,1,1,1,,,,,0,0,14.0,4,0.167224080267558,0
1449,Willem Frey,,1,,289.0,,,,House Frey,,0,1,1,1,1,,,,,0,0,16.0,0,0.0802675585284281,1
1450,Willam Stark,Winterfell,1,Northmen,,,,,House Stark,Melantha Blackwood,0,1,0,0,0,,,,1.0,1,1,,0,0.11705685618729,0
1451,William Mooton,Maidenpool,1,,,,,,House Mooton,,0,1,1,1,1,,,,,0,1,,0,0.0434782608695652,1
1452,Wynton Stout,Ser,1,Northmen,219.0,,,,House Stout,,0,0,1,1,0,,,,,0,1,86.0,0,0.0334448160535117,1
1453,Wynafrei Whent,,0,,,,,,House Whent,Danwell Frey,0,1,1,1,0,,,,1.0,1,0,,0,0.133779264214046,1
1454,Ysilla Royce,,1,Valemen,,,,,House Royce,Mychel Redfort,0,0,0,1,1,,,,1.0,1,0,,0,0.0434782608695652,1
1455,Zachery Frey,,1,,287.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,18.0,0,0.0468227424749163,1
1456,Zhoe Blanetree,,0,,,,,,House Blanetree,Tytos Frey,0,1,1,1,0,,,,0.0,1,0,,0,0.0501672240802675,1
1457,Zia Frey,,0,,285.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,20.0,0,0.0468227424749163,1
1458,Addam Marbrand,Ser,1,,,,,,House Marbrand,,1,1,1,1,1,,,,,0,1,,0,0.130434782608695,1
1459,Aegor Rivers,Ser,1,,172.0,,,,House Bracken,Calla Blackfyre,0,0,0,1,1,,,,1.0,1,1,69.0,4,0.210702341137123,0
1460,Aenys Frey,Ser,1,,240.0,,,,House Frey,Tyana Wylde,1,1,1,1,1,,,,1.0,1,1,60.0,0,0.147157190635451,0
1461,Aerion Targaryen,Prince,1,Valyrian,191.0,,,,House Targaryen,Daenora Targaryen,0,1,1,0,1,,,,1.0,1,1,41.0,4,0.207357859531772,0
1462,Aemond Targaryen,Protector of the Realm,1,Valyrian,110.0,,,,House Targaryen,,0,0,0,0,1,,,,,0,1,20.0,4,0.311036789297658,0
1463,Amerei Frey,Lady of Darry,0,,282.0,,,,House Frey,Pate of the Blue Fork,0,1,1,1,0,,,,0.0,1,1,23.0,0,0.237458193979933,1
1464,Androw Ashford,Ser,1,Reach,,,,,House Ashford,,0,0,0,0,0,,,,,0,1,,0,0.0167224080267558,1
1465,Anders Yronwood,Yronwood,1,,,,,,House Yronwood,,0,0,1,1,1,,,,,0,1,,0,0.060200668896321,1
1466,Arnolf Karstark,Karhold,1,Northmen,,,,,House Karstark,,0,0,0,1,1,,,,,0,1,,0,0.137123745819397,1
1467,Arya Stark,Princess,0,Northmen,289.0,,,,House Stark,,1,1,1,1,1,,,,,0,1,16.0,8,1.0,1
1468,Axell Florent,Ser,1,,,,,,House Florent,,0,1,1,1,1,,,,,0,1,,1,0.307692307692307,1
1469,Aurane Waters,master of ships,1,Valyrian,277.0,,,,House Velaryon,,0,1,1,1,1,,,,,0,1,28.0,0,0.377926421404682,1
1470,Ben Plumm,Commander of the Second Sons,1,,,,,,Second Sons,,0,0,1,1,1,,,,,0,1,,0,0.140468227424749,1
1471,Benfred Tallhart,,1,Northmen,281.0,,,,House Tallhart,,0,1,1,1,1,,,,,0,0,18.0,0,0.0702341137123745,0
1472,Boros Blount,Ser,1,,,,,,House Blount,,1,1,1,1,1,,,,,0,1,,0,0.217391304347826,1
1473,Black Balaq,,1,Summer Islander,,,,,Golden Company,,0,0,0,0,0,,,,,0,0,,0,0.0,1
1474,Bloodbeard,,0,,,,,,Company of the Cat,,0,0,0,0,1,,,,,0,0,,0,0.0903010033444816,1
1475,Bran Stark,Prince of Winterfell,1,Northmen,290.0,,,,House Stark,,1,1,1,1,1,,,,,0,1,15.0,7,1.0,1
1476,Bronn,Ser,1,,264.0,,,,House Stokeworth,Lollys Stokeworth,1,1,1,1,1,,,,1.0,1,1,41.0,0,0.471571906354515,1
1477,Bryce Caron,Nightsong,1,,,,,,House Caron,,1,1,0,0,1,,,,,0,1,,0,0.0668896321070234,0
1478,Butterbumps,,1,,,,,,House Tyrell,,0,1,1,1,1,,,,,0,0,,0,0.0367892976588628,1
1479,Cassana Estermont,,1,,,,,,House Estermont,Steffon Baratheon,0,1,1,0,1,,,,0.0,1,0,,0,0.103678929765886,0
1480,Chett,,1,,,,,,Night's Watch,,1,1,1,0,0,,,,,0,0,,0,0.197324414715719,0
1481,Clayton Suggs,Ser,1,,,,,,House Suggs,,0,0,0,1,1,,,,,0,1,,0,0.0434782608695652,1
1482,Cersei Lannister,Light of the West,0,Westerlands,266.0,,,,House Lannister,Robert Baratheon,1,1,1,1,1,,,,1.0,1,1,39.0,9,1.0,1
1483,Chiswyck,,0,,,,,,House Clegane,,0,1,1,0,0,,,,,0,0,,0,0.0635451505016722,0
1484,Cleon,King of Astapor,1,Astapori,,,,,,,0,0,1,1,1,,,,,0,1,,0,0.103678929765886,0
1485,Cohollo,Bloodrider,1,Dothraki,,,,,Khal,,1,0,0,0,0,,,,,0,0,,0,0.0334448160535117,0
1486,Cortnay Penrose,Ser,1,,,,,,House Penrose,,0,1,1,0,0,,,,,0,1,,0,0.160535117056856,0
1487,Cotter Pyke,Eastwatch-by-the-Sea,1,Ironborn,,,,,Night's Watch,,1,1,1,1,1,,,,,0,1,,0,0.150501672240802,1
1488,Cragorn,,1,,,,,,House Greyjoy,,0,0,0,1,1,,,,,0,0,,0,0.0234113712374581,0
1489,Crawn,,1,Vale mountain clans,,,,,Moon Brothers,,0,1,0,0,0,,,,,0,0,,0,0.0167224080267558,1
1490,Creighton Longbough,Ser,1,,240.0,,,,,,0,0,0,1,0,,,,,0,1,65.0,0,0.0468227424749163,1
1491,Cressen,Maester,1,,219.0,,,,,,0,1,1,1,0,,,,,0,1,80.0,0,0.183946488294314,0
1492,Daario Naharis,,1,Tyroshi,,,,,Stormcrows,,0,0,1,1,1,,,,,0,0,,0,0.220735785953177,1
1493,Dagmer,Foamdrinker,1,Ironborn,,,,,House Greyjoy,,0,1,0,1,1,,,,,0,1,,0,0.120401337792642,1
1494,Dagos Manwoody,Lord of Kingsgrave,1,,,,,,House Manwoody,,0,0,1,1,1,,,,,0,1,,0,0.0334448160535117,1
1495,Danelle Lothston,Harrenhal,0,,,,,,House Lothston,,0,0,0,1,0,,,,,0,1,,0,0.0167224080267558,1
1496,Dalla,,0,Free Folk,,,,,,,0,0,1,1,1,,,,,0,0,,0,0.0869565217391304,0
1497,Doran Martell,Prince of Dorne,1,Dornish,247.0,,,,House Nymeros Martell,Mellario of Norvos,1,1,1,1,1,,,,1.0,1,1,58.0,6,0.498327759197324,1
1498,Ebrose,Archmaester,1,,,,,,,,0,0,0,1,0,,,,,0,1,,0,0.0167224080267558,1
1499,Eddison Tollett,,1,Valemen,,,,,House Tollett,,0,1,1,1,1,,,,,0,0,,0,0.100334448160535,1
1500,Edric Dayne,Lord of Starfall,1,Dornishmen,287.0,,,,House Dayne,,1,1,1,1,0,,,,,0,1,18.0,0,0.0836120401337792,1
1501,Edwyn Frey,,1,,259.0,,,,House Frey,Janyce Hunter,0,1,1,1,0,,,,1.0,1,0,46.0,0,0.147157190635451,1
1502,Eldon Estermont,Ser,1,Stormlands,228.0,,,,House Estermont,Sylva Santagar,0,1,1,1,1,,,,1.0,1,1,77.0,0,0.060200668896321,1
1503,Ellaria Sand,,0,Dornish,,,,,House Uller,Oberyn Martell,0,0,1,1,1,,,,0.0,1,0,,2,0.160535117056856,1
1504,Ethan Glover,,1,Northmen,,,,,House Glover,,1,1,0,0,0,,,,,0,0,,0,0.0334448160535117,0
1505,Emmon Frey,Riverrun,1,,237.0,,,,House Frey of Riverrun,Genna Lannister,1,1,1,1,1,,,,1.0,1,1,68.0,0,0.23076923076923,1
1506,Galbart Glover,Master of Deepwood Motte,1,Northmen,,,,,House Glover,,1,1,1,1,1,,,,,0,1,,0,0.120401337792642,1
1507,Gerold Hightower,Ser,1,,,,,,House Hightower,,1,1,1,0,0,,,,,0,1,,0,0.414715719063545,0
1508,Ghost of High Heart,,0,,,,,,,,0,0,1,1,1,,,,,0,0,,0,0.0869565217391304,1
1509,Gerris Drinkwater,Ser,1,Dornish,275.0,,,,House Drinkwater,,0,0,0,0,1,,,,,0,1,30.0,0,0.157190635451505,1
1510,Gilly,,0,Free Folk,282.0,,,,,Craster,0,1,1,1,1,,,,0.0,1,0,23.0,1,0.2876254180602,1
1511,Greydon Goodbrother,,1,Ironborn,,,,,House Goodbrother,,0,0,0,1,0,,,,,0,0,,0,0.0468227424749163,1
1512,Harmen Uller,Lord of Hellholt,1,,,,,,House Uller,,0,0,1,1,1,,,,,0,1,,0,0.0434782608695652,1
1513,Gyles Rosby,Master of Coin,1,,,,,,House Rosby,,1,1,1,1,1,,,,,0,1,,0,0.364548494983277,0
1514,Harren Hoare,,1,Ironborn,,,Halleck Hoare,,,,0,0,0,0,0,,1.0,,,0,0,,0,0.204013377926421,0
1515,Harras Harlaw,Ser,1,Ironborn,,,,,House Harlaw of Grey Garden,,0,0,0,1,1,,,,,0,1,,0,0.107023411371237,1
1516,Harrold Hardyng,Ser,1,Valemen,281.0,,,,House Hardyng,,0,0,0,1,1,,,,,0,1,24.0,0,0.120401337792642,1
1517,Helaena Targaryen,Queen,0,,109.0,,,,House Targaryen,Aegon II,0,0,0,0,0,,,,1.0,1,1,21.0,0,0.270903010033444,0
1518,Hodor,,1,Northmen,,,,,House Stark,,1,1,1,1,1,,,,,0,0,,0,0.244147157190635,1
1519,Harrion Karstark,Karhold,1,Northmen,,,,,House Karstark,,1,1,1,1,1,,,,,0,1,,2,0.0969899665551839,1
1520,Iggo,,1,Dothraki,,,,,Brave Companions,,0,0,1,0,0,,,,,0,0,,0,0.0167224080267558,0
1521,Hother Umber,Castellan,1,Northmen,241.0,,,,House Umber,,0,1,1,1,1,,,,,0,1,64.0,0,0.1438127090301,1
1522,Jalabhar Xho,Red Flower Vale,1,Summer Islands,,,,,Summer Islands,,1,1,1,1,1,,,,,0,1,,0,0.0735785953177257,1
1523,Janos Slynt,Lord of Harrenhal,1,,278.0,,,,Night's Watch,,1,1,1,1,1,,,,,0,1,22.0,0,0.561872909698996,0
1524,Jared Frey,Ser,1,,248.0,,,,House Frey,Alys Frey,1,1,1,1,1,,,,1.0,1,1,52.0,0,0.147157190635451,0
1525,Jasper Wylde,Rain House,1,,,,,,House Wylde,,0,0,0,0,0,,,,,0,1,,0,0.250836120401337,0
1526,Jhaqo,KhalKo (formerly),0,Dothraki,,,,,,,1,1,1,1,1,,,,,0,1,,0,0.0668896321070234,1
1527,Jeyne Lothston,,0,,164.0,,,,House Lothston,,0,0,0,0,0,,,,,0,0,100.0,0,0.0234113712374581,0
1528,Jhiqui,,0,Dothraki,284.0,,,,House Targaryen,,1,1,1,1,1,,,,,0,0,21.0,0,0.1438127090301,1
1529,Jon Bulwer,Blackcrown,1,,,,,,House Bulwer,Victaria Tyrell,0,0,1,1,0,,,,1.0,1,1,,0,0.137123745819397,1
1530,Jory Cassel,Captain of the guard,1,Northmen,,,,,House Cassel,,1,1,1,0,1,,,,,0,1,,1,0.170568561872909,0
1531,Jorah Mormont,Ser,1,Northmen,254.0,,,,House Mormont,Glover,1,1,1,1,1,,,,1.0,1,1,51.0,1,0.722408026755852,1
1532,Karyl Vance,Ser,1,,,,,,House Vance of Wayfarer's Rest,,1,1,1,1,1,,,,,0,1,,0,0.11705685618729,1
1533,Khrazz,,1,Ghiscari,277.0,,,,House of Loraq,,0,0,0,0,1,,,,,0,0,23.0,0,0.0769230769230769,0
1534,Kurleket,,1,,,,,,House Bracken,,1,0,0,0,0,,,,,0,0,,0,0.0100334448160535,0
1535,Lann the Clever,,1,,,,,,House Lannister,,1,0,0,0,0,,,,,0,0,,0,0.060200668896321,1
1536,Kyle Condon,Ser,1,,,,,,House Condon,,0,0,1,0,0,,,,,0,1,,0,0.040133779264214,1
1537,Lancel Lannister,Ser,1,,282.0,,,,House Lannister of Casterly Rock,Amerei Frey,1,1,1,1,1,,,,1.0,1,1,23.0,5,0.478260869565217,1
1538,Likely Luke,,0,,,,,,Brotherhood Without Banners,,0,0,1,1,0,,,,,0,0,,0,0.0133779264214046,1
1539,Lucas Inchfield,Ser,1,,,,,,House Inchfield,,0,0,0,0,0,,,,,0,1,,0,0.0535117056856187,0
1540,Lollys Stokeworth,Stokeworth,0,,265.0,,,,House Stokeworth,Bronn,0,1,1,1,1,,,,1.0,1,1,40.0,2,0.127090301003344,1
1541,Lyanna Stark,,1,Northmen,266.0,,,,House Stark,,1,1,1,0,1,,,,,0,0,17.0,5,0.354515050167224,0
1542,Lyle Crakehall,Ser,1,,,,,,House Crakehall,,0,1,1,1,1,,,,,0,1,,0,0.107023411371237,1
1543,Lucas Blackwood,,1,,,,,,House Blackwood,,0,1,1,1,1,,,,,0,0,,0,0.0735785953177257,0
1544,Lyn Corbray,Ser,1,,,,,,House Corbray,,1,1,1,1,1,,,,,0,1,,0,0.0903010033444816,1
1545,Lynesse Hightower,,1,,,,,,House Hightower,Jorah Mormont,0,1,1,1,1,,,,1.0,1,0,,1,0.11705685618729,1
1546,Mace Tyrell,Highgarden,1,,256.0,,,,House Tyrell,Alerie Hightower,1,1,1,1,1,,,,1.0,1,1,49.0,1,0.856187290969899,1
